date,FU106060005.Q,FU106231005.Q,FU106121075.Q,FU105020601.Q,FU106300015.Q,FU106006065.Q,FU105440005.Q,FU106000105.Q,FU105090005.Q,FU105050005.Q,FU105019005.Q,FU105020005.Q,FU105420005.Q,FU105000005.Q,FU104090005.Q,FU103091003.Q,FU103020005.Q,FU103030003.Q,FU103034000.Q,FU102051003.Q,FU104022005.Q,FU103069100.Q,FU103061103.Q,FU103061703.Q,FU103062003.Q,FU123063003.Q,FU104023005.Q,FU103065005.Q,FU103066005.Q,FU103092305.Q,FU103064103.Q,FU103092105.Q,FU103092405.Q,FU103064203.Q,FU103070005.Q,FU103090005.Q,FU104194005.Q,FU104190005.Q,FU104122005.Q,FU103169100.Q,FU103162000.Q,FU103163005.Q,FU104123005.Q,FU103168005.Q,FU103169005.Q,FU103165005.Q,FU103192305.Q,FU103170005.Q,FU103178005.Q,FU103190005.Q,FU573074005.Q,FU573073005.Q,FU103193005.Q,FU103181105.Q,FU103164105.Q,FU103192105.Q,FU107005005.Q,FU105005305.Q
2020:Q2,292814,45120,206251,11124,423884,32611,14260,494802,167570,418260,487079,-68087,-732,-250690,-214869,31555,297831,24780,50830,4333,12956,-12882,20461,6992,-2091,476,2404,2200,204,20837,-32932,128601,-85,2473,-252648,-505804,35821,10346,403296,-77025,1669,478652,50485,18204,33958,-1677,-13530,-187380,26881,-269407,-685,-1626,-267095,25476,-10631,36107,327232,-43931
2020:Q3,468823,59335,227295,-12127,425859,51417,-209,647550,832477,548479,509230,37530,1720,283998,183468,11875,-24480,-5149,-34808,-2564,-11008,12258,-16201,-5157,-2054,146,6895,6734,161,-21102,-35723,74025,-2,2473,159061,63975,-100530,-159344,21880,-43875,1513,64242,-180869,-217015,35211,935,-6181,132422,-47541,-79055,-685,-1609,-76761,58814,21265,37549,-184927,-47655
2020:Q4,439493,59926,216102,-32167,430005,6289,-184,567775,424797,507286,526359,-18320,-753,-82489,-68228,-18250,-137108,-35322,-10431,8309,1036,29014,-19425,-6767,-2185,399,3392,2653,739,-2905,-39898,19379,100,2473,92878,48119,14261,-11865,24804,9973,-920,15751,-83367,-118372,32534,2471,-30835,64713,4235,8585,-686,-1594,10865,26126,-23496,49622,142978,-54200
2021:Q1,505469,65013,250192,-56295,444574,25965,-153,604660,459317,552779,536051,12852,3876,-93462,256517,27844,3520,1197,34749,-14606,-20836,-14095,-7878,-3433,2786,1784,4137,5234,-1097,6803,-23217,76491,135,5493,150870,3937,349979,249178,144718,11821,1457,131440,48172,4574,55444,-11846,4263,41411,1751,8863,-1626,36190,-25701,100801,44162,56639,145343,-25916
2021:Q2,590331,72883,277379,-75732,450456,17699,-137,632629,422347,488622,551337,-61909,-807,-66274,237003,35193,25893,10783,13924,14122,32057,35130,-6096,-1941,2801,2163,1945,1719,226,-9516,-25114,85196,-24,5493,181266,-134215,303278,221992,45452,-12047,4993,52506,-19480,-71077,43026,8571,-18236,98092,-23887,140051,-1628,36999,104680,81286,-21953,103239,210282,-126309
2021:Q3,573051,75564,279713,-70050,455793,9978,-9466,622961,955401,590191,557070,29495,3626,365210,555872,-32125,188788,31664,8064,-9152,12459,-17881,18390,6017,2837,3096,2175,2036,139,-11417,-25173,63853,-79,5493,51296,270026,190662,139546,72321,-9528,2506,79343,54659,-63419,93274,24805,19903,91232,-1072,-97497,-1627,37806,-133677,51116,-53729,104845,-332440,-22792
2021:Q4,565195,84532,302312,-55003,460492,27589,-83,611512,425758,600031,570639,30272,-880,-174273,285162,371,46579,-38062,43544,-622,14146,2245,6244,2243,2766,648,6137,5422,715,-38557,-27853,67514,131,5493,114640,91701,459435,440874,-9850,15795,2621,-28266,205434,46377,106318,52739,-7047,199037,-2337,55637,-1627,38617,18647,18561,-102566,121127,185754,16108
2022:Q1,600109,106117,322265,-60218,458020,14507,-95,584132,662105,770028,597648,92116,80264,-107923,656407,21484,-24352,-7493,-46455,3593,-26706,-32483,-159,-420,1189,5167,1507,2591,-1084,-33021,-39192,124818,373,-1095,139971,542975,764330,821675,101051,50488,4180,46383,216421,61664,117838,36919,10687,124128,58711,310677,-708,14874,296511,-57345,-122628,65283,-77973,200403
2022:Q2,653755,105492,310329,-56922,463400,20910,25927,639395,722261,618219,615932,-1203,3491,104042,674211,-23453,-126352,-16708,-26398,-5139,33249,23357,8683,2422,1198,-2411,-2801,-3060,259,27234,-32747,77525,-156,-1095,185015,586037,570169,629740,-35746,-611,3202,-38337,220122,121993,56715,41414,12185,188506,-26396,271068,-663,20080,251651,-59571,-136624,77053,-82866,-266
2022:Q3,614267,100843,296065,-4207,469453,29122,-8793,720519,685758,713293,631203,60298,21793,-27536,729674,4679,-47704,36345,-13580,367,-31728,-36667,3116,585,1040,198,-4922,-5029,107,-25156,-31019,88388,-48,-1095,62007,693140,757209,819072,8714,10704,-5716,3726,65060,24213,5231,35616,30088,44513,5466,665231,-345,11336,654240,-61863,-136064,74201,34761,21896
2022:Q4,583413,104450,304611,25112,476071,49687,13226,711996,660068,630038,638438,-7630,-770,30030,630244,32001,143899,5145,12985,4539,19777,6413,9563,3163,844,-206,-3088,-3786,698,4328,-33215,66992,-51,-1095,75524,302503,600214,713092,4167,-1271,-932,6370,100009,57848,12671,29490,16559,43771,-22030,570615,-153,12412,558356,-112878,-161016,48138,51928,-32271
2023:Q1,593479,109359,269009,11315,469454,13120,-119,709119,502984,710580,654128,57383,-931,-207596,24108,-3525,-42071,-18576,67293,2484,-2663,24,-1486,-185,-7,-1009,5304,6369,-1065,31106,13091,64089,369,-1095,-29512,-62186,231704,224245,166836,8639,228,157969,21851,16760,-7771,12861,-6819,-118679,33179,127877,-1163,11339,117701,7459,-103480,110939,206135,14581
2023:Q2,605514,107591,274345,10123,476235,22167,-155,732259,669444,641513,666051,-23590,-948,27931,248016,26852,-42625,116452,29441,-160,13079,-6819,15155,4820,153,-230,707,430,277,-20996,14177,63917,-127,-1095,16796,31598,220085,254160,19151,-13518,2681,29988,-1966,-5997,3494,537,2256,15735,-52125,271110,-802,10890,261022,-34075,-103413,69338,62815,-68579
2023:Q3,632897,110318,261100,4880,482906,15753,-118,765136,924015,714197,672016,42218,-38,209818,410188,8706,155616,23637,32585,-307,46479,34642,8836,2060,30,911,-12,-96,84,13316,13660,105656,-51,-1095,83030,-71032,200369,243331,18356,10477,-3104,10983,-2342,-12814,2624,7848,1604,122688,3286,99739,-398,20258,79880,-42961,-109751,66790,-158879,-35187
2023:Q4,660191,119438,282033,13321,489388,29228,-212,790868,752735,653077,684337,-30359,-902,99658,-5963,3455,-29444,-11129,27464,-2964,-59940,-41966,-12224,-3270,-83,-2397,2107,1417,690,-14439,15195,91031,36,-1095,-53684,27444,-105621,151519,24830,14808,-1209,11231,2624,9968,-18134,10790,5763,-56079,-14271,188653,-1047,25403,164296,-257140,-304156,47016,38133,-108564
2024:Q1,666414,119903,267358,-2689,477133,6757,5762,754592,646979,737027,690019,47994,-986,-90049,229934,17744,89417,2991,10355,-443,3228,-6650,7803,2326,19,-270,-1652,-600,-1052,20079,14031,139019,72,-1095,-46889,-16922,319983,425752,130899,14275,4911,111713,31492,9937,20515,1041,2230,-55667,26298,290499,-516,24938,266077,-105769,-158000,52231,107613,-10807
