date,FL384090005.Q,FL313011005.Q,FL383091005.Q,FL383020005.Q,FL383030005.Q,FL383034005.Q,FL382051005.Q,FL384022005.Q,FL383069105.Q,FL383061105.Q,FL383061705.Q,FL383062005.Q,FL383063005.Q,FL384023005.Q,FL383069005.Q,FL383065005.Q,FL383066005.Q,LM103092305.Q,LM383064105.Q,LM103092105.Q,LM383094905.Q,LM383064205.Q,FL153040005.Q,FL153050005.Q,FL383070005.Q,FL383078005.Q,FL383090005.Q,FL384194005.Q,FL384190005.Q,LM313111303.Q,FL713014003.Q,FL313112003.Q,FL384122005.Q,FL103169100.Q,FL313161105.Q,FL313161705.Q,FL383162005.Q,FL103163005.Q,FL384123005.Q,FL383168005.Q,FL383169005.Q,FL383165005.Q,FL153166000.Q,LM143192305.Q,FL313140003.Q,FL383170005.Q,FL143178005.Q,FL383190005.Q,FL143181105.Q,LM103164105.Q,LM143192105.Q,LM112090205.Q
2021:Q1,149700077,106996,212668,7107198,12804336,3701130,204134,5377962,314906,1809827,848058,1944993,460178,3904117,1821443,613997,1468677,40428,31155884,7157241,13659293,12003221,1928514,30170378,5643470,673583,13849524,156158013,86782146,50050,5200,23126,32620795,144023,21347365,19827,4034737,7074843,30172415,3168850,5841169,16995177,4167219,329369,52655,5545703,455183,17527649,69375868,46581654,9365493,13428721
2021:Q2,155428461,108104,246583,7246529,12598009,3705761,220756,5686230,351036,1831277,960956,1940917,602044,3945689,1853930,619692,1472067,30913,33712890,7664285,14402317,12673957,1965588,30893120,5867323,583586,13876822,162569731,87994495,50375,5200,23126,33036223,131976,21699043,19826,4058029,7127349,31119552,3040508,6126066,17567793,4385185,300190,51807,5706796,439372,17261854,74575236,50203931,10192785,14178520
2021:Q3,157286998,218698,213658,6912028,12780648,3654287,214104,5849579,334155,2051236,886665,1889503,688020,4076311,1955397,626694,1494220,10344,34022101,7605228,15165884,12678190,1983294,30943108,5951973,717159,14290404,164311748,89043332,161826,5200,23006,33267432,122448,21846135,19501,4076745,7202603,31553183,2947605,6236687,17908704,4460187,320451,52742,5844379,446377,17368735,75268417,50053687,10261038,14953692
2021:Q4,161777959,219895,214523,7422927,13114027,3800626,215982,5577518,337400,1917578,894305,1865270,562965,4152507,2004719,653585,1494203,-29736,35169123,7979964,15668943,13402009,2000338,31560021,6103716,693891,14511685,170880618,90469083,160760,5200,23006,33977101,138243,22557536,19787,4087198,7174337,32482512,3101633,6501487,18330862,4548530,317183,52648,6076657,452116,16921901,80411535,53553495,11402775,15455265
2022:Q1,160402719,217641,238089,7893921,13194516,3729606,222075,5530930,305918,2115337,936406,1710312,462957,4339335,2169396,658940,1510999,-63893,34248905,7529696,16095012,12407544,1990075,30731655,6269341,755484,15072787,170117356,92492272,158785,5200,23006,34744883,188731,23246108,19397,4069927,7220720,33134526,3280837,6686378,18590329,4576982,325843,52869,6241664,513770,17291726,77625084,50883774,10849508,15891802
2022:Q2,151831363,209477,215792,8241137,12723712,3761025,219436,5838046,330276,2265191,1128991,1668435,445153,4343832,2156959,674325,1512548,-39859,28706783,6373386,16727029,10514590,1961562,29177651,6486393,657357,15714014,161876323,94169518,152511,5200,23006,34717800,188120,23253368,19721,4074208,7182383,33872216,3448345,6727314,19002419,4694138,336409,52795,6458556,490895,18060130,67706805,42092358,9087745,16526702
2022:Q3,149899624,202215,222020,8189858,12417181,3838268,222304,6261486,294610,2622769,1312895,1596085,435127,4314103,2105640,674782,1533681,-65026,27651044,5868183,16721770,9792630,1961249,28577688,6567675,677602,16479374,161198613,95903577,147009,5200,22586,35079491,198824,23616710,19352,4058496,7186109,34390869,3496519,6784967,19319982,4789401,367918,53041,6522135,498664,18816665,65295036,40170458,8607916,16516662
2022:Q4,153700901,214148,252657,7872947,12389364,4020257,229343,7026883,302024,3087439,1511378,1679266,446776,4285695,2047390,696326,1541979,-59871,29144767,6693780,16344633,10203470,1987089,28920234,6661160,676021,16838324,163727657,96689962,152863,5200,22586,35290372,197553,23844978,19799,4035563,7192479,34871431,3602718,6796572,19577918,4894223,387209,53018,6606895,479323,18821065,67037695,41664874,9243051,16129770
2023:Q1,157681507,217176,248518,7581342,11969638,4434527,234328,7797174,303050,3634653,1652279,1747635,459557,4281324,2021738,706273,1553313,-21006,31189857,7259532,16020092,10656669,2028341,29586648,6636664,744942,16815741,168332192,97342861,154516,5200,22586,35898234,206192,24282042,19743,4039809,7350448,34952836,3607553,6743368,19715204,4886711,378801,53530,6518887,514199,18844072,70989332,45255659,9938953,15794720
2023:Q2,161488852,214683,272135,7679905,11983095,4651592,236670,7939472,297233,3834487,1584303,1758690,464759,4231818,1978687,708797,1544334,-63565,33038549,7474640,16261339,11105802,2055150,30195297,6668004,677582,16866684,173732935,98219557,152775,5200,22586,36419274,192674,24772373,17991,4055800,7380436,35173472,3590384,6776153,19865231,4941704,373175,53480,6569566,464852,18985176,75513378,48733726,10746087,16033565
2023:Q3,159804892,212309,282866,7831144,12071066,4877373,238864,8018424,332878,3922496,1617351,1684386,461313,4136415,1905549,713209,1517657,-44773,31977034,7106580,16212083,10628966,2042491,29963894,6768721,653883,16827552,172918632,99866861,151041,5200,22586,37289768,203151,25630167,19567,4045464,7391419,35417562,3558488,6850754,20045327,4962993,377560,54197,6727762,469255,19351930,73051771,46733435,10335876,15982460
2023:Q4,165724472,215532,286346,7986394,12113562,5088934,238403,8471319,291915,4149118,1716168,1834441,479677,4142570,1907618,718038,1516914,-59212,34974894,7863353,15701871,11479965,2060476,30979251,6715076,614611,16851128,178668898,100427816,154107,5200,22586,37924277,217959,26226569,20177,4056922,7402650,35828796,3579406,7038826,20186864,5023700,372169,54333,6688224,455364,18922760,78241081,51282717,11482664,15475700
2024:Q1,170971661,214936,307327,8321514,12030355,5143024,240462,8401521,286269,4170098,1621222,1841070,482863,4170331,1907302,721209,1541819,-39135,37830521,8383327,15600166,12270500,2100106,31788664,6676133,705735,16826173,185258113,101394664,152083,5200,22586,38656381,232234,26808608,19946,4081230,7514363,35942284,3582947,7084394,20284898,4990045,375296,55248,6663858,483373,19038354,83863449,55812810,12680640,15369999
