date,FL102000005.Q,LM102010005.Q,LM105035005.Q,LM105015205.Q,LM105013765.Q,LM105020015.Q,FL104090005.Q,FL103091003.Q,FL103020005.Q,FL103030003.Q,FL103034000.Q,FL102051003.Q,LM104022005.Q,FL103069100.Q,LM103061103.Q,LM103061703.Q,LM103062003.Q,LM123063003.Q,FL104023005.Q,FL103065005.Q,FL103066005.Q,LM103092305.Q,LM103064103.Q,LM103092105.Q,FL103092405.Q,LM103064203.Q,FL103070005.Q,FL103090005.Q,FL104194005.Q,FL104190005.Q,FL104122005.Q,FL103169100.Q,FL103162000.Q,FL103163005.Q,FL104123005.Q,FL103168005.Q,FL103169005.Q,FL103165005.Q,LM103192305.Q,FL103170005.Q,FL103178005.Q,FL103190005.Q,LM103181105.Q,LM103164105.Q,LM103192105.Q,FL102090005.Q,FL103164106.Q,FL104104016.Q,FL104104006.Q,FL102000115.Q,FL102010115.Q,FL105035045.Q,FL105013213.Q,FL105013715.Q,FL105020000.Q,FL102090115.Q,FL105012613.Q,FL105013613.Q
2011:Q2,29085316,15478213,7763118,3929335,1798379,1987381,13607103,79608,537752,198719,523446,23193,218595,125792,48750,16250,22866,4937,91065,47406,43659,158460,975429,4016156,578,186158,2358709,4239235,33517437,14486692,4208534,106911,518238,3583385,2304616,536514,978346,789756,399112,1788065,86907,5699458,19030745,16484678,2546067,14598624,130.35985579525206,34.224355523751896,44.614820507617345,25122120,11515017,4560839,3622846,1674307,1657025,10635428,82038,3973706
2011:Q3,28278437,15445871,7668492,3970475,1818184,1988719,12832566,58199,535235,182011,508102,22223,188319,106651,40857,13619,22629,4563,90480,46430,44050,149680,840928,3318203,510,161246,2331826,4445604,31171373,14816572,4267548,124685,517022,3625841,2346010,588217,987795,769998,413221,1772949,99887,5916957,16354801,14157872,2196929,13461864,121.48986735845062,40.43802439665328,49.12810220187197,24461616,11629050,4595177,3661614,1693936,1678323,9645044,82300,4015766
2011:Q4,28988901,15981934,8126465,4023175,1831473,2000821,13006967,52528,582807,195351,515830,22906,207993,123604,42968,14323,22291,4807,91199,46182,45017,159780,940555,3552983,526,165891,2289401,4229217,32963150,15002960,4302755,116307,519594,3666854,2423004,643093,1006059,773852,429192,1762612,91745,5993652,17960190,15541075,2419115,13985941,128.41602936335352,37.44815127736566,48.08942894037494,24755180,11748213,4649433,3702852,1714543,1681385,9752220,82597,4061203
2012:Q1,29554930,16127723,8159049,4069338,1860711,2038625,13427207,48491,511247,177363,492186,26299,191375,112071,38931,12977,22438,4958,88720,45201,43519,187446,1046924,3904335,632,179519,2339710,4232960,34735428,15089337,4400327,127583,520704,3752040,2372986,645784,991535,735667,414607,1791247,110778,5999392,19646091,16926227,2719864,14465593,135.8125486809291,34.476644688971994,46.82360985176104,25364237,11937030,4704272,3747025,1734170,1751563,10274900,82960,4110671
2012:Q2,29595261,16188529,8162548,4105663,1881223,2039095,13406732,43135,570772,164188,476564,26202,188316,109188,38547,12849,22720,5012,88170,44586,43584,193689,1006139,3669157,551,172791,2351621,4455437,34432830,15329850,4479796,132081,531637,3816078,2366780,679354,986227,701198,420032,1778882,100024,6184336,19102980,16453604,2649376,14265412,133.9111718702278,35.84035474044777,47.99423903538036,25466423,12059691,4756520,3794226,1753748,1755197,10136573,83345,4163000
2012:Q3,30261671,16493706,8347430,4152979,1903510,2089787,13767965,49706,600532,169606,480953,20661,191775,111150,39439,13146,22961,5079,88310,44685,43625,196143,1057400,3980065,555,179295,2377737,4375227,35932397,15506885,4593639,136003,530548,3927088,2392952,684910,1026919,681123,427718,1833542,99318,6159716,20425512,17621362,2804150,14754786,138.43312951996128,34.2052187897515,47.35135482980283,25980256,12212291,4806336,3838528,1772407,1795020,10473371,83773,4214122
2012:Q4,30489945,16711065,8504800,4199753,1907266,2099247,13778880,53621,626691,209082,504912,18273,192241,112132,39437,13146,22915,4611,90170,45944,44226,197789,1040110,4124887,552,179281,2344826,4196445,35918689,15710322,4712425,130329,533082,4049014,2422378,728460,1010834,683084,407218,1830684,93102,6244515,20208367,17412420,2795947,14779624,136.7312682493819,35.30618297090489,48.27459174656556,26098830,12319950,4860618,3882981,1791096,1785255,10388508,84277,4262743
2013:Q1,31038029,16911166,8614990,4235585,1918851,2141740,14126863,83188,620384,207248,493518,18561,182853,112897,32639,10880,22838,3599,82455,44547,37908,170774,1146896,4354505,624,189348,2443148,4133361,38552477,15873485,4771359,140086,536087,4095186,2410910,705338,1033838,671734,409669,1831548,106315,6343684,22678992,19601206,3077786,15164544,149.5527426666659,31.669259183598413,47.36224569128639,26611985,12485122,4906697,3927459,1811687,1839279,10738500,84851,4309230
2013:Q2,31534148,17439767,9078473,4263622,1945947,2151726,14094381,98696,570333,191683,499451,16334,180393,103353,37330,12443,21929,5338,86677,48820,37857,186667,1176561,4320402,574,188970,2563791,4013849,39280886,16150316,4847352,147246,540181,4159925,2492786,726923,1076967,688896,411960,1857970,83694,6456554,23130570,19956772,3173798,15383832,150.3563579925078,31.73349223154921,47.71332318319279,26678454,12584073,4949867,3967402,1830465,1836339,10528138,85488,4357643
2013:Q3,32933098,18116205,9671351,4294902,1973816,2176137,14816893,99460,608338,209659,523947,26188,190288,113827,37376,12459,21411,5215,85966,48172,37794,173327,1234370,4783382,563,198748,2614401,4068256,40896435,16501142,4987148,171169,536526,4279453,2511829,738570,1067852,705407,416167,1923229,80643,6582126,24395293,21040262,3355031,16431956,148.46250204313523,30.739442514275538,45.636545470804705,27551514,12734621,5011993,4005757,1850870,1866001,11050372,86177,4410219
2013:Q4,33653158,18211279,9671175,4321474,2013748,2204882,15441879,122171,671058,248237,535492,22643,184184,106504,38822,12941,21167,4750,88023,49908,38115,168794,1359761,5111076,596,209809,2616645,4103390,42954562,16675072,5021781,144511,535310,4341960,2580832,781713,1086297,712822,418959,1931206,83191,6639103,26279490,22576046,3703444,16978087,154.78475730404887,28.929835356606098,44.77897544518367,28295593,12853714,5070211,4050950,1872693,1859860,11620521,86886,4464592
2014:Q1,33785817,18225051,9565659,4355120,2044196,2260076,15560766,108869,617001,191652,521153,23186,194449,116600,38909,12970,21335,4635,88615,51403,37212,221842,1386292,5161578,750,218919,2663828,4162632,43855081,16857520,5129372,180154,534867,4414351,2610871,796713,1116057,698100,412449,1970827,98508,6635493,26997561,23367900,3629661,16928297,159.48184765079466,28.670154707063787,45.723692451166606,28632492,13071726,5137580,4098065,1895506,1940575,11774972,87635,4523522
2014:Q2,34782206,18802730,10047032,4403202,2063690,2288806,15979476,128031,678093,167071,511125,27703,185745,105470,40664,13555,21363,4693,89672,52066,37606,221702,1460674,5406744,705,232131,2759445,4110635,45301593,17015318,5225785,185778,534513,4505494,2630520,831547,1104232,694741,425788,2016708,84810,6631707,28286275,24454206,3832069,17766888,159.20782142354034,27.774264623775107,44.218801623921415,29203072,13223596,5205687,4150996,1920930,1945983,12187754,88455,4587071
2014:Q3,35050645,19105943,10272496,4449254,2091213,2292980,15944702,118642,709399,150745,523187,41545,184138,103087,41380,13793,21335,4543,90045,52084,37961,228170,1479025,5178435,698,234548,2763319,4242806,45485338,17354910,5297141,207060,532518,4557563,2678409,841186,1144531,692692,465869,2081998,104861,6726632,28130428,24257649,3872779,17695735,158.96727890832625,28.35204026491817,45.070466924133434,29338090,13393388,5275116,4208302,1947579,1962391,11983180,89341,4650958
2014:Q4,35528993,19468925,10595611,4497223,2116253,2259838,16060068,112862,790778,160676,557351,50432,213614,131589,41679,13893,21223,5230,92146,54461,37685,218088,1553751,5072306,728,242444,2720773,4274119,47123571,17803831,5372563,182012,535313,4655238,2770057,888929,1168598,712530,465888,2079753,95409,7020161,29319740,25239902,4079838,17725161,165.413108184254,27.771801461678958,45.93819999652325,29587488,13527420,5340569,4261386,1974781,1950684,11783657,90301,4715078
2015:Q1,36336142,20011718,11068729,4536068,2155549,2251371,16324424,85895,741945,140012,542656,49903,202557,128850,34613,11538,21602,5954,97056,60455,36601,219992,1549779,5226732,806,250370,2696350,4520371,47803996,18086697,5501386,188286,541287,4771813,2827392,912324,1188761,726308,496996,2033302,110474,7117147,29717299,25454072,4263227,18249444,162.8394733637632,28.026700271641257,45.638531123581025,30050230,13725806,5403627,4313115,1999237,2009827,11963533,91317,4775368
2015:Q2,37117625,20374074,11334679,4567903,2180406,2291086,16743551,97445,731164,148328,539736,54099,197796,128522,32123,10708,21607,4836,104725,66686,38039,219449,1535465,5270906,772,252566,2781433,4809667,48042184,18609911,5668109,177555,549777,4940777,2890311,951074,1183542,755695,512275,2079893,101473,7357850,29432273,25147992,4284281,18507713,159.0270626549132,29.078351184453343,46.24244775711632,30603027,13859476,5461201,4362497,2022369,2013409,11993116,92404,4834054
2015:Q3,36996749,20418329,11356070,4590101,2188701,2283456,16578420,93866,803199,154289,550128,61040,204630,135588,31503,10501,21917,5121,111368,73106,38262,189632,1418991,4819115,777,239211,2796095,5136079,46410849,19145255,5787987,201257,551041,5035689,2874255,947943,1155473,770838,505805,2117063,93886,7766260,27265594,23244502,4021092,17851493,152.73564857078935,31.769861906545714,48.523904633006744,30568893,13990473,5526050,4411787,2045916,2006720,11423638,93578,4888753
2015:Q4,37095672,20358995,11288311,4615911,2184292,2270481,16736677,93857,837876,171575,576361,64591,216373,139396,37425,12475,22267,4810,115178,78086,37092,211134,1499935,4969661,806,248200,2754199,4976931,47867727,19268890,5816909,179017,548785,5089107,2935315,988295,1131250,815770,507867,2104094,74206,7830499,28598837,24321172,4277665,17826782,160.42624255098096,30.603424930508254,49.095924707924546,30858008,14121331,5585296,4456755,2071528,2007752,11589118,94803,4939473
2016:Q1,36979343,20235855,11123057,4644365,2194073,2274360,16743488,76374,756825,178547,551850,56522,226247,138410,45979,15326,21867,4665,106884,71180,35704,196681,1527627,5009200,898,247352,2766030,5042451,48460552,19378849,5963956,184673,552678,5226605,2976063,1017060,1155564,803439,494452,2083400,79163,7781815,29081703,24741637,4340066,17600494,165.23231381315787,30.741042723302126,50.79413618200349,31048990,14305502,5660448,4499025,2099922,2046107,11670141,96110,4986065
2016:Q2,37869201,20779150,11547771,4670174,2241207,2319997,17090051,89387,827123,155667,513195,54066,221738,147987,35391,11797,21766,4797,102970,66598,36372,186884,1573044,4972478,932,250271,2895882,5246414,49485497,19716679,6059638,185663,564440,5309535,2931871,1011342,1123501,797028,521616,2159510,61840,7982204,29768818,25234195,4534623,18152522,163.99274061913093,30.204453061670367,49.53311036485224,31516216,14426165,5710291,4535899,2131304,2048671,11799537,97452,5034385
2016:Q3,38882101,21212779,11923072,4699672,2270828,2319207,17669322,96159,958522,168311,483875,100293,239584,161276,39201,13067,20837,5203,97228,60254,36974,179330,1642010,5272732,875,257706,2914601,5258096,50605517,19935235,6135694,176268,568488,5390938,2948229,1001503,1129371,817355,458170,2240433,64117,8088593,30670282,25819275,4851007,18946866,161.87522318595168,29.617994756411143,47.944195115144005,32207589,14538267,5760369,4571497,2163676,2042725,12272354,98810,5085540
2016:Q4,39296694,21420290,12003671,4734456,2324950,2357213,17876404,97587,994846,189039,463847,90280,211927,132530,41185,13728,19251,5233,88863,50663,38200,178517,1712941,5268081,902,256039,2953031,5370504,51099193,20249995,6133105,180783,570300,5382022,2904559,975013,1109080,820466,467240,2288325,66113,8390652,30849198,25843184,5006014,19046699,161.96611251304262,29.296270283783905,47.45003008995852,32521255,14644851,5813323,4607983,2195738,2027807,12271261,100195,5137234
2017:Q1,39666258,21373138,11840572,4786569,2360761,2385236,18293120,87663,936408,181737,463813,81450,212283,135989,38683,12894,18653,6064,91785,55043,36742,191491,1786453,5653532,1030,269675,2944732,5391068,52786133,20179689,6273381,195512,570949,5506920,2938687,958475,1190131,790081,476535,2232614,90006,8168465,32606444,27247821,5358623,19486569,167.32777989767732,28.25229307756928,47.273934776881845,33128199,14835079,5878320,4644896,2227987,2083876,12948510,101618,5186836
2017:Q2,41000314,22347589,12719991,4830996,2407395,2389206,18652725,102936,975316,172120,469833,54700,226234,145288,42263,14088,18300,6295,92227,55550,36677,168245,1810517,5922158,959,278805,3012292,5366383,53426062,20230092,6360277,194666,580812,5584799,2979787,946473,1248524,784790,472849,2256169,74445,8086565,33195970,27666296,5529674,20770222,159.82482017876723,28.13613774188412,44.96853155121655,33605592,14952867,5926612,4685474,2258614,2082167,13375500,103052,5236417
2017:Q3,41688424,22224171,12495631,4871295,2451150,2406095,19464253,228192,987538,176229,502353,39821,208127,127454,42195,14065,17661,6752,93007,56429,36578,175683,1859513,6320371,1105,290128,3080486,5501700,54733475,20504417,6443013,206063,575388,5661562,2955233,922709,1270360,762164,470025,2319419,69590,8247137,34229058,28435282,5793776,21184007,161.57971233452787,27.45692271879236,44.36481674493832,34585790,15121537,5978935,4728542,2290117,2123943,14081373,104486,5284310
2017:Q4,42360172,22588031,12718472,4921584,2496496,2451478,19772141,216550,950449,181313,532543,39551,243351,123727,71295,23765,17247,7317,101511,65268,36243,154811,1949283,6564342,1179,300875,3116388,5419995,56517508,20388967,6501176,206670,588140,5706366,3085422,927749,1364856,792818,471938,2369669,286554,7674208,36128541,29974314,6154227,21971204,164.43587125488978,26.534695052337455,43.63255699413922,34990060,15217919,6027970,4776648,2323510,2089791,14601093,105970,5334387
2018:Q1,42672714,22888217,12857140,4979759,2551734,2499584,19784497,210858,947579,180031,501908,30983,242474,127799,67136,22379,17335,7825,98725,63531,35194,198216,1915449,6212949,1344,296662,3206257,5741062,56530086,20744641,6602380,242010,585369,5775001,3091083,931201,1358917,800965,462033,2386792,294136,7908217,35785445,29696334,6089111,21928073,163.19466373615052,27.087724666916362,44.20572118394845,35221870,15437373,6093979,4828270,2360002,2155122,14477229,107445,5392209
2018:Q2,43094719,23110750,12949060,5039474,2598508,2523708,19983969,222249,995444,179454,486451,16497,241594,133908,60598,20199,17834,9055,98201,62775,35426,201287,1961404,6102572,1250,297661,3364394,5815511,58067889,21010296,6611625,240837,588843,5781945,3456801,952370,1664962,839469,418852,2503078,266406,7753534,37057593,30816380,6241213,22084423,167.79968903360302,27.169670524844868,45.590622652144184,35599304,15615335,6161117,4878971,2400237,2175010,14589008,108961,5451650
2018:Q3,43642370,23342189,13031911,5119795,2634254,2556229,20300181,132993,1145408,188264,473856,13118,239958,141763,52529,17510,18064,10092,99022,63367,35655,197960,2091549,6143491,1202,304271,3523569,5745520,60654938,21352506,6659258,223580,583504,5852174,3486433,941598,1702014,842821,418119,2653107,275221,7860369,39302432,32584248,6718184,22289864,176.32423534432894,25.81440984176609,45.51706076214525,36130045,15829864,6229588,4928105,2440330,2231841,14777539,110476,5511499
2018:Q4,43042148,23323052,12914594,5167558,2661389,2579511,19719096,106290,1200677,187155,480766,14579,263220,162126,54404,18135,18549,10006,98020,61534,36486,196770,1789868,5214635,1248,269891,3512687,6383290,55540036,21907811,6670453,196467,585495,5888491,3613143,1034697,1709710,868736,408188,2690361,275257,8250409,33632225,27819017,5813208,21134337,159.13546364885306,30.57661493772768,48.6582379492774,35683039,15963943,6298919,4975726,2480926,2208372,13775228,111970,5568664
2019:Q1,45322706,24047081,13482722,5232542,2716626,2615191,21275625,110718,1105250,204339,490291,12880,281646,168856,62347,20782,20018,9643,97066,61868,35198,103778,2026146,5776189,1339,297314,3670835,7097834,61393466,22861745,6814895,241104,588598,5985193,3704696,1059723,1758548,886425,386441,2709790,301822,8944100,38531721,31943823,6587898,22460961,171.54974629079553,27.30111999064476,46.83500207849675,37492575,16216950,6365058,5020299,2519945,2311648,14630830,113462,5626248
2019:Q2,46946682,24774438,14111303,5275837,2768228,2619070,22172244,128879,1225283,211944,513557,12132,285118,178111,56379,18793,21424,10411,99077,63862,35215,103163,2105393,5935894,1322,307158,3856003,7387321,62893984,23304806,6901913,236578,592471,6072864,3748314,1069772,1782377,896165,381994,2791484,260276,9220825,39589178,32735663,6853515,23641876,167.45362239416187,26.901865100049655,45.04814760162397,38571101,16398857,6458363,5062795,2558871,2318828,15266295,115013,5687182
2019:Q3,47607305,24792993,14069084,5301840,2802375,2619694,22814312,114639,1457661,192091,554776,11012,316040,207804,56134,18711,22804,10587,101043,65808,35235,58830,2132960,5824222,1258,308822,3960589,7780369,63720572,23889474,6992505,216317,593939,6182249,3815911,1055078,1810025,950808,384749,2881917,270274,9544118,39831098,32916877,6914221,23717831,167.93735568490635,27.135621317551045,45.57084488936498,39457730,16643418,6551046,5099705,2598335,2394332,15568256,116620,5752038
2019:Q4,48865886,24815973,14022654,5323273,2827357,2642689,24049913,130983,1341232,201454,589092,13384,337625,217568,63629,21210,24226,10992,103274,67448,35826,72078,2317738,6214598,1324,326381,4053223,8347527,67101882,24383669,6987189,194530,601495,6191164,3880017,1059172,1837757,983088,392335,2920483,267738,9935906,42718213,35220455,7497758,24482217,174.48669958575033,25.439281377711353,44.38816247430094,40802523,16752610,6632431,5130691,2639933,2349555,16418854,118233,5814895
2020:Q1,47644686,25059378,14225661,5366551,2881814,2585352,22585308,109832,1649231,293826,705607,26913,376859,222463,91502,30501,21757,10636,104945,70224,34721,36791,1832349,4747961,1389,276629,3916900,8506076,59073752,24952395,7232678,243129,604791,6384758,4434153,1524705,1924149,985299,379227,2754846,291816,9859676,34121357,28120406,6000951,22692290,150.36541756864938,34.19216515670318,51.41319191363899,39397423,16812115,6674652,5149647,2683150,2304666,14445028,119932,5875367
2020:Q2,48281087,24754966,13910278,5379170,2966612,2498905,23526121,141387,1947062,318606,756437,31246,390021,209581,111208,37069,20102,12061,107349,72424,34925,57629,2165023,5617274,1304,321158,3664252,8007373,66521878,24663673,7635974,166104,606460,6863410,4484638,1542909,1958107,983622,363666,2567466,318697,9293232,41858205,34665405,7192800,23617414,177.23449927087924,28.956359104297718,51.320658065579714,40350037,16823916,6705282,5146342,2722136,2250156,15686364,121412,5920856
2020:Q3,49317822,25162269,14174118,5389378,3016733,2582040,24155553,153262,1922582,313457,721629,28682,377710,221839,94063,31354,18197,12257,114245,79158,35087,36530,2312758,5928596,1301,342140,3823312,8079349,70437117,24398055,7657854,122229,607973,6927652,4303770,1325894,1993319,984557,359819,2699888,271156,9105567,46039062,38228809,7810253,24919768,184.74916282717976,25.981468270059565,48.00054511914439,40981669,16826116,6721374,5161868,2764535,2178339,16583614,123271,5964025
2020:Q4,51025385,25815179,14631305,5403749,3107017,2673108,25210206,135012,1785474,278135,711198,36991,377229,250853,72901,24300,16282,12893,117637,81811,35826,33623,2543177,6763156,1401,375704,3916190,8135279,76807048,24168040,7682658,132202,607053,6943403,4220404,1207523,2025853,987028,321100,2764601,275391,8903886,52639008,43920797,8718211,26857345,195.99482832615604,22.61262654381962,44.31957857459406,42121933,16911727,6754363,5185244,2811866,2160254,17953893,125336,6008206
2021:Q1,52266335,26299416,14831908,5517088,3147094,2803326,25966919,162856,1788994,279332,745947,22385,350867,236758,60954,20318,18898,13939,121775,87045,34730,40428,2691108,7157241,1536,392883,4067059,8144508,80226343,24401750,7827376,144023,608510,7074843,4268576,1212097,2081297,975182,323715,2806012,277142,8898929,55824593,46581654,9242939,27864584,200.34245781658336,21.66778386753245,43.409770754599656,43121937,17155018,6812041,5211502,2863078,2268397,18720187,127524,6053115
2021:Q2,53821333,26947922,15290115,5547546,3205962,2904299,26873411,198049,1814887,290115,759871,36507,384405,271888,55627,18542,21903,16445,123719,88764,34955,30913,2885874,7664285,1512,420445,4248326,8014503,84736205,24475266,7872828,131976,613503,7127349,4427057,1141020,2291666,994371,294804,2904104,253255,8723218,60260939,50203931,10057008,29346067,205.34588108306403,20.411041431218983,41.91323286516586,44232885,17359474,6869776,5241870,2917679,2330149,19757619,129739,6100471
2021:Q3,55605401,28302544,16345775,5676913,3282205,2997650,27302857,165924,2003258,321779,767935,27355,395979,254007,73636,24545,24445,19346,125895,90800,35095,10344,2867443,7605228,1433,423094,4299621,8287569,84824758,24642724,7941060,122448,616009,7202603,4480493,1076378,2384940,1019176,315090,2995336,252183,8658562,60182034,50053687,10128347,30962676,194.36961365447226,20.639968742043106,40.11782750231302,44875726,17572869,6908595,5269718,2973174,2421382,20233002,132013,6149169
2021:Q4,57579296,29343329,16995793,5827307,3359442,3160787,28235967,166295,2049837,283717,811479,26733,409561,256252,79668,26556,27263,19822,149032,113222,35810,-29736,3144897,7979964,1564,444368,4414261,8383995,89824590,25012923,7931210,138243,618630,7174337,4702927,1122755,2491258,1088914,311860,3194373,249846,8622707,64811667,53553495,11258172,32566374,199.01407490464248,19.49361528301607,38.795038120964435,46030595,17794628,6973452,5300108,3031498,2489570,21017672,134360,6201073
2022:Q1,57623695,29517711,16752702,5956864,3445001,3363144,28105984,187779,2025485,276224,765024,30326,373217,223769,74676,24892,26560,23320,150539,115813,34726,-63893,2946674,7529696,1937,415127,4554232,8913617,87640186,26043905,8032261,188731,622810,7220720,5005534,1270606,2609095,1125834,320485,3318501,308557,9058567,61596281,50883774,10712507,31579790,195.0496844212743,21.166530010508705,41.285249988431545,46295801,18189817,7049713,5342597,3093021,2704486,20251896,136821,6257367
2022:Q2,56910289,29910237,16762265,6088553,3534448,3524971,27000052,164326,1899133,259516,738626,25187,399815,247126,80177,26726,26662,19124,162437,127453,34984,-39859,2429344,6373386,1781,360696,4739248,9486416,78096341,27029238,7996515,188120,626012,7182383,5240356,1392599,2665810,1181947,331134,3507007,282161,9672065,51067103,42092358,8974745,29881051,170.9012969206149,25.920544156435348,44.29854613222868,45479522,18479470,7101889,5390412,3157277,2829892,18450284,139251,6317441
2022:Q3,57305217,30338461,17036893,6181748,3611037,3508783,26966756,169005,1851429,295861,725046,25554,360711,210459,79168,26389,26523,18172,157516,122424,35092,-65026,2270125,5868183,1732,339681,4801254,10165685,76660202,27987654,8005229,198824,620296,7186109,5305416,1416812,2671040,1217563,362430,3551520,287627,10475432,48672548,40170458,8502090,29317563,166.0183951779993,27.34733529845385,45.40160718643962,45724301,18757545,7186794,5442976,3222500,2905275,17736647,141459,6381340
2022:Q4,59077792,30554588,17093370,6282640,3686944,3491634,28523204,201006,1995328,301006,738031,30093,382168,216872,88981,29660,28199,18456,154429,118638,35791,-59871,2397646,6693780,1681,358455,4876777,10452675,79399379,28604729,8009396,197553,619364,7192479,5330125,1474660,2608411,1247054,381661,3595291,265597,11022659,50794650,41664874,9129776,30473063,166.68705351393317,26.261665900250215,43.77479709280041,47492476,18969272,7259422,5496202,3288479,2925169,18887747,143456,6449552
2023:Q1,59972821,30705469,17017604,6429471,3784310,3474084,29267352,197481,1953257,282430,805324,32577,383480,216896,89920,29973,28739,17952,159734,125007,34727,-21006,2601056,7259532,2050,375289,4847264,10388884,83788243,28712464,8176232,206192,619592,7350448,5351976,1491420,2600640,1259915,373479,3476612,298776,11035390,55075779,45255659,9820120,31260357,176.18410123090732,24.562898272850575,43.275921558283834,48505609,19238257,7345336,5547927,3354773,2990221,19793145,145357,6528134
2023:Q2,61039877,31176657,17433286,6437527,3871469,3434375,29863220,224333,1910632,398882,834765,32417,394165,210077,103416,34472,28662,17538,160441,125437,35004,-63565,2831119,7474640,1923,389817,4864060,10409591,88227264,28873501,8195383,192674,622273,7380436,5350009,1485423,2604134,1260452,368007,3492347,246651,11221103,59353763,48733726,10620037,32166376,184.52113609224745,22.821455056954434,42.110408143873975,49229845,19366625,7424513,5600658,3420856,2920598,20356344,147217,6611286
2023:Q3,60668931,30977968,17061159,6497123,3950924,3468762,29690963,233039,2066248,422519,867350,32110,434247,244719,108248,36083,27381,17816,160429,125341,35088,-44773,2741513,7106580,1872,375153,4947090,10347586,86160767,29212263,8213739,203151,619169,7391419,5347667,1472609,2606758,1268301,372298,3615035,249937,11413587,56948504,46733435,10215069,31456668,181.0379420140453,23.813454666176074,43.111388250092816,49264965,19574002,7534104,5649917,3486650,2903331,20052702,149152,6696675
2023:Q4,60669506,30011970,15956768,6540905,4043815,3470482,30657536,236494,2036804,411390,894814,29146,384353,202753,101812,33937,29187,16664,162537,126758,35779,-59212,3064728,7863353,1908,407399,4893405,10330417,91738109,29132904,8238569,217959,617960,7402650,5348215,1482577,2586548,1279091,366036,3558956,235666,11385461,62605205,51282717,11322488,31536602,198.51601402124749,21.70232379422007,43.082588146270446,50304863,19647327,7623876,5696562,3553640,2773249,21171959,151125,6785680
2024:Q1,61689074,30142889,15889691,6626515,4120081,3506602,31546185,254238,2126221,414381,905169,28703,385553,196103,108227,36076,28901,16246,160884,126158,34726,-39135,3390074,8383327,1980,431647,4846517,10256626,97769702,29435620,8369468,232234,622871,7514363,5379708,1492514,2607062,1280131,368265,3503289,261964,11552926,68334082,55812810,12521272,32253454,211.86593214839436,20.12052432716999,42.62853641890315,51335397,19789212,7724593,5743495,3623836,2697288,21899777,153204,6873987
