date,FL764090005.Q,FL763025000.Q,FL763013005.Q,FL762050005.Q,LM764022005.Q,FL763069175.Q,LM763061100.Q,LM763061705.Q,LM763061805.Q,LM763061503.Q,LM763061603.Q,LM763061403.Q,LM763061795.Q,LM763062000.Q,LM763063005.Q,LM763063673.Q,LM763063653.Q,LM763063663.Q,LM763063693.Q,LM763063095.Q,FL764023005.Q,FL763068005.Q,FL763069005.Q,FL763065005.Q,FL763066000.Q,LM763092305.Q,LM763064103.Q,LM763092100.Q,FL763094905.Q,LM763064203.Q,FL763040005.Q,FL763090005.Q,FL764194005.Q,FL764190005.Q,FL764110005.Q,FL713022003.Q,FL713068715.Q,FL764112005.Q,FL764116005.Q,FL763127005.Q,FL763123005.Q,FL763128000.Q,FL763129205.Q,FL763122605.Q,FL763130005.Q,FL762150005.Q,FL764122005.Q,FL763169175.Q,FL763163005.Q,FL763169305.Q,FL763178000.Q,FL763190005.Q,FL763194705.Q,FL763193005.Q,FL763181105.Q,LM763164105.Q,FL763194603.Q,FL763066303.Q,FL763139105.Q
2019:Q4,16339455,83418,907338,358488,4119471,0,704089,2408228,1532168,149075,427880,178084,121021,507661,499493,5134,2650,34637,42325,414747,9798140,3026569,13203,4987396,1770972,3490,38979,300949,56271,8027,178763,486121,16793444,14653812,7724,-643,42,-6971,15296,2191467,1635,139075,1971810,78947,10805423,167018,327936,126258,201678,482365,124218,547661,158302,389359,2139632,126489,2013143,13145,5498743
2020:Q1,17658890,99021,1476464,331258,4319970,27546,724397,2582835,1663809,161092,448847,197008,112079,532046,453146,5350,2601,36508,43060,365627,10207721,3458483,18802,5020560,1709876,1806,30002,233150,62056,9587,179664,708191,18056139,15959689,67434,-654,76633,-20726,12181,2650229,1679,142313,2415231,91006,11429915,191122,350933,137754,213179,612204,107558,550294,119308,430986,2096450,77050,2019400,13360,6247511
2020:Q2,18725344,91946,1967078,560273,4637310,11756,926651,2650292,1678260,174002,478053,210424,109553,550516,498095,5152,2723,39919,44041,406260,10274198,3572756,16766,5040276,1644400,2804,34986,273359,52651,10117,180981,639641,19051737,16910035,127798,-730,82962,-7687,53253,3303917,1904,167254,3064210,70549,11959320,190497,368982,146521,222461,377391,109938,472192,118631,353561,2141702,89711,2051991,13264,6761502
2020:Q3,18854030,90023,1918003,498071,4929973,3898,1019718,2804593,1774014,184176,499798,227814,118791,562793,538971,4654,2867,39887,42702,448861,10150131,3427025,16960,5056968,1649178,1817,37927,295023,49967,12359,182762,687974,19084123,16921134,93758,-1329,66127,-2700,31660,3416954,2447,178084,3173467,62956,12003454,179037,406920,165629,241291,303982,112346,404683,121317,283366,2162989,82025,2080964,13490,6842302
2020:Q4,19421636,99193,2189755,538256,5202149,1992,1044445,3061044,1943263,201898,547760,238914,129209,583703,510965,4214,2920,39031,42577,422223,10091686,3362713,16240,5027123,1685610,1651,44266,332172,47324,11535,184817,678832,19623116,17384215,11919,-567,44178,-3397,-28295,4573130,2691,229872,4278694,61873,11460813,170900,436898,180427,256471,249536,113005,368014,118866,249148,2238901,118821,2120080,13461,7221949
2021:Q1,19902550,97598,2602529,294319,5568020,110,1111331,3233698,2083708,207830,554865,247671,139624,591277,631604,4893,3014,40735,43926,539036,10033713,3394813,15687,4990017,1633196,1958,48572,346747,46024,12315,186898,663857,20210715,17918937,-98027,-1050,41141,3019,-141137,4804720,2435,248855,4494829,58601,11863958,187478,418767,172415,246352,225563,96276,420202,123844,296358,2291778,150713,2141065,13364,7457772
2021:Q2,20092182,92495,2474506,300097,5826031,0,1195809,3357396,2170655,220939,554708,261075,150019,608357,664469,4914,3048,42115,47756,566636,10055868,3320767,14353,5019885,1700863,1522,52504,377377,45269,14983,191587,659943,20432741,18091227,-63082,-1062,41655,4267,-107942,5237174,4459,296644,4861185,74886,11660733,143136,368933,147866,221067,203055,94392,446886,131896,314990,2341514,147051,2194463,13503,7713212
2021:Q3,20586108,89506,2658408,287461,6056225,0,1297600,3453921,2240086,217429,569687,272000,154719,617001,687703,4926,3137,48799,50347,580494,10116950,3263455,17065,5094654,1741776,511,50611,376094,44398,11646,193922,700376,20891783,18515200,-90124,-699,16545,5068,-111038,5544752,3634,318559,5142248,80311,11808385,150732,336288,132159,204129,186772,101110,477285,141972,335313,2376583,156327,2220256,13470,7878561
2021:Q4,21124720,90424,2578350,317447,6319762,0,1472289,3505539,2265168,222713,575638,274612,167408,631333,710601,5254,3322,55401,54824,591800,10437918,3421452,18135,5172541,1825790,-1471,54798,394743,44967,14921,198164,674697,21485674,19072177,-36084,-583,13230,6153,-54884,5822421,2550,345731,5391675,82465,12092287,161024,311792,120098,191694,173712,104138,442887,142906,299981,2413497,169994,2243503,13590,8231518
2022:Q1,20998022,89102,2349825,298458,6243139,0,1471292,3374662,2182393,209033,547313,266218,169705,609628,787557,4475,3512,61259,57294,661017,10535326,3453281,13960,5238434,1829651,-3166,53800,373031,45962,13134,200306,799105,21592051,19259537,-57127,-694,8786,19317,-84536,5971560,2763,351163,5525526,92108,12110476,156078,348370,138323,210047,199004,46687,484489,128010,356479,2332514,154304,2178210,13161,8239994
2022:Q2,20719241,89085,1827614,280946,6017199,0,1488523,3167267,2036182,211605,521705,225992,171783,599727,761682,4166,3440,61903,57637,634536,10957689,3609713,14012,5420363,1913601,-1943,44817,310677,52658,10966,202219,927314,21286225,19045025,-101241,-786,9566,-6440,-103581,6145617,2941,360991,5709168,72517,11629699,168614,390811,160205,230606,321827,32269,457429,134000,323429,2241200,126698,2114502,12376,7971991
2022:Q3,20579239,79246,1723213,307944,5659969,0,1407747,2919135,1891024,179071,495675,183922,169443,579852,753235,4030,3324,59578,57350,628953,11205496,3658644,13465,5575902,1957485,-3264,41448,294620,57946,12421,204431,995769,21270855,19082833,-84382,-375,11710,-3051,-92666,6241960,3231,353418,5796411,88900,11349622,176815,396743,163188,233555,442271,17782,542022,131498,410524,2188022,124637,2063385,11622,7736006
2022:Q4,20658816,86705,1626380,330800,5620527,0,1388880,2873010,1877257,182227,482642,160613,170271,579968,778669,4668,3291,58770,54352,657588,11438538,3702905,14889,5690895,2029849,-2983,46420,333535,64366,10070,204699,899759,21324129,19096054,-121317,-539,9064,-6438,-123404,6163104,2609,360426,5716156,83913,11324786,185261,465609,195968,269641,582438,30294,465879,138334,327545,2228075,124426,2103649,10899,7579774
2023:Q1,20935838,83239,1926817,324598,5575286,0,1300967,2911190,1949208,184198,465788,146806,165190,566843,796286,3633,3249,59105,53920,676379,11502867,3725228,18076,5760084,1999479,-1042,46033,360059,74553,10157,206032,827239,21502097,19252404,184836,-371,317714,6400,-138907,6095854,6711,359556,5641114,88473,10955164,289131,423962,177722,246240,810296,31617,461544,140214,321330,2249693,84325,2165368,10345,6947031
2023:Q2,20716338,82921,1845758,275471,5406828,0,1235187,2831433,1903608,179308,447017,141852,159648,548269,791939,3143,3126,57621,53329,674720,11591452,3732238,18432,5806802,2033980,-3201,48844,376465,68497,11088,202309,809906,21265359,19010196,169732,-329,275827,8118,-113884,5977378,6672,353335,5534447,82924,10990404,263670,454442,193310,261132,629768,29221,495581,154249,341332,2255163,80693,2174470,10076,6798243
2023:Q3,20582903,74614,1884938,271734,5169242,0,1240943,2672476,1790129,172040,417934,136864,155509,519196,736627,2853,2880,55345,51551,623998,11637214,3703540,19376,5852933,2061365,-2248,48539,356777,65814,9756,202161,864362,21287444,19034472,143513,-362,195632,5949,-57706,5839535,7211,351440,5398591,82293,11080696,253486,462455,198330,264125,573338,30800,650649,185318,465331,2252972,82509,2170463,9878,6762619
2023:Q4,20964602,83760,1987050,321580,5361592,0,1329208,2782462,1871078,179161,435733,143423,153067,531897,718025,3202,2956,57171,52301,602395,11729506,3716397,19957,5892492,2100660,-1550,53513,393503,65425,10464,202686,757073,21598321,19286822,127423,-556,134047,-391,-5677,5924420,6364,375566,5456680,85810,11168473,244218,467948,200688,267260,555309,56723,742308,237020,505288,2311499,99063,2212436,9921,6710373
2024:Q1,21034539,73811,2070723,269575,5470191,0,1423644,2773243,1863977,178772,441175,140284,149035,515294,758010,3073,3026,56308,51044,644559,11694067,3711869,19859,5910477,2051862,-881,69089,406198,63798,10554,203278,704136,21742426,19399445,59020,-636,138819,15642,-94805,6180346,5566,378391,5708147,88242,11112120,245499,458990,196451,262539,514964,39824,788682,258474,530208,2342981,106590,2236391,10041,6780052
